status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,172,60,925,172,2014-02-13T11:30:00,5,190257,158386
OK,164,63,925,164,2014-02-13T11:35:00,3,190706,158386
OK,164,63,925,164,2014-02-13T11:40:00,0,191155,158386
OK,180,57,925,180,2014-02-13T11:45:00,2,191604,158386
OK,178,58,925,178,2014-02-13T11:50:00,5,192053,158386
OK,170,61,925,170,2014-02-13T11:55:00,6,192502,158386
OK,189,55,925,189,2014-02-13T12:00:00,2,192951,158386
OK,201,51,925,201,2014-02-13T12:05:00,5,193400,158386
OK,180,57,925,180,2014-02-13T12:10:00,6,193849,158386
OK,212,49,925,212,2014-02-13T12:15:00,5,194298,158386
OK,178,58,925,178,2014-02-13T12:20:00,7,194747,158386
OK,173,60,925,173,2014-02-13T12:25:00,6,195196,158386
OK,184,56,925,184,2014-02-13T12:30:00,7,195645,158386
OK,186,56,925,186,2014-02-13T12:35:00,7,196094,158386
OK,176,59,925,176,2014-02-13T12:40:00,6,196543,158386
OK,166,62,925,166,2014-02-13T12:45:00,3,196992,158386
OK,163,63,925,163,2014-02-13T12:50:00,5,197441,158386
OK,164,63,925,164,2014-02-13T12:55:00,11,197890,158386
OK,164,63,925,164,2014-02-13T13:00:00,9,198339,158386
OK,174,59,925,174,2014-02-13T13:05:00,8,198788,158386
OK,171,60,925,171,2014-02-13T13:10:00,8,199237,158386
OK,165,63,925,165,2014-02-13T13:15:00,1,199686,158386
OK,230,45,925,230,2014-02-13T13:20:00,3,200135,158386
OK,204,51,925,204,2014-02-13T13:25:00,4,200584,158386
OK,176,59,925,176,2014-02-13T13:30:00,6,201033,158386
OK,174,59,925,174,2014-02-13T13:35:00,4,201482,158386
OK,155,67,925,155,2014-02-13T13:40:00,1,201931,158386
OK,183,56,925,183,2014-02-13T13:45:00,2,202380,158386
OK,163,63,925,163,2014-02-13T13:50:00,6,202829,158386
OK,166,62,925,166,2014-02-13T13:55:00,5,203278,158386
OK,151,69,925,151,2014-02-13T14:00:00,4,203727,158386
OK,156,66,925,156,2014-02-13T14:05:00,8,204176,158386
OK,172,60,925,172,2014-02-13T14:10:00,3,204625,158386
OK,183,56,925,183,2014-02-13T14:15:00,1,205074,158386
OK,174,59,925,174,2014-02-13T14:20:00,2,205523,158386
OK,170,61,925,170,2014-02-13T14:25:00,2,205972,158386
OK,160,65,925,160,2014-02-13T14:30:00,5,206421,158386
OK,160,65,925,160,2014-02-13T14:35:00,3,206870,158386
OK,203,51,925,203,2014-02-13T14:40:00,3,207319,158386
OK,188,55,925,188,2014-02-13T14:45:00,4,207768,158386
OK,189,55,925,189,2014-02-13T14:50:00,3,208217,158386
OK,169,61,925,169,2014-02-13T14:55:00,4,208666,158386
OK,170,61,925,170,2014-02-13T15:00:00,2,209115,158386
OK,169,61,925,169,2014-02-13T15:05:00,5,209564,158386
OK,169,61,925,169,2014-02-13T15:10:00,5,210013,158386
OK,190,54,925,190,2014-02-13T15:15:00,6,210462,158386
OK,175,59,925,175,2014-02-13T15:20:00,4,210911,158386
OK,166,62,925,166,2014-02-13T15:25:00,2,211360,158386
OK,171,60,925,171,2014-02-13T15:30:00,2,211809,158386
OK,168,62,925,168,2014-02-13T15:35:00,3,212258,158386
OK,160,65,925,160,2014-02-13T15:40:00,3,212707,158386
OK,198,52,925,198,2014-02-13T15:45:00,4,213156,158386
OK,200,52,925,200,2014-02-13T15:50:00,5,213605,158386
OK,175,59,925,175,2014-02-13T15:55:00,5,214054,158386
OK,175,59,925,175,2014-02-13T16:00:00,3,214503,158386
OK,164,63,925,164,2014-02-13T16:05:00,3,214952,158386
OK,164,63,925,164,2014-02-13T16:10:00,5,215401,158386
OK,156,66,925,156,2014-02-13T16:15:00,3,215850,158386
OK,180,57,925,180,2014-02-13T16:20:00,4,216299,158386
OK,185,56,925,185,2014-02-13T16:25:00,2,216748,158386
OK,184,56,925,184,2014-02-13T16:30:00,4,217197,158386
OK,176,59,925,176,2014-02-13T16:35:00,4,217646,158386
OK,148,70,925,148,2014-02-13T16:40:00,1,218095,158386
OK,188,55,925,188,2014-02-13T16:45:00,3,218544,158386
OK,169,61,925,169,2014-02-13T16:50:00,4,218993,158386
OK,151,69,925,151,2014-02-13T16:55:00,5,219442,158386
OK,174,59,925,174,2014-02-13T17:00:00,4,219891,158386
OK,179,58,925,179,2014-02-13T17:05:00,0,220340,158386
OK,179,58,925,179,2014-02-13T17:10:00,0,220789,158386
OK,171,60,925,171,2014-02-13T17:15:00,2,221238,158386
OK,179,58,925,179,2014-02-13T17:20:00,7,221687,158386
OK,180,57,925,180,2014-02-13T17:25:00,4,222136,158386
OK,161,64,925,161,2014-02-13T17:30:00,0,222585,158386
OK,198,52,925,198,2014-02-13T17:35:00,1,223034,158386
OK,198,52,925,198,2014-02-13T17:40:00,1,223483,158386
OK,178,58,925,178,2014-02-13T17:45:00,2,223932,158386
OK,180,57,925,180,2014-02-13T17:50:00,6,224381,158386
OK,186,56,925,186,2014-02-13T17:55:00,5,224830,158386
OK,199,52,925,199,2014-02-13T18:00:00,3,225279,158386
OK,180,57,925,180,2014-02-13T18:05:00,3,225728,158386
OK,180,57,925,180,2014-02-13T18:10:00,1,226177,158386
OK,148,70,925,148,2014-02-13T18:15:00,2,226626,158386
OK,148,70,925,148,2014-02-13T18:20:00,2,227075,158386
OK,174,59,925,174,2014-02-13T18:25:00,2,227524,158386
OK,206,50,925,206,2014-02-13T18:30:00,5,227973,158386
OK,238,43,925,238,2014-02-13T18:35:00,2,228422,158386
OK,238,43,925,238,2014-02-13T18:40:00,0,228871,158386
OK,238,43,925,238,2014-02-13T18:45:00,0,229320,158386
OK,238,43,925,238,2014-02-13T18:50:00,0,229769,158386
OK,238,43,925,238,2014-02-13T18:55:00,0,230218,158386
OK,169,61,925,169,2014-02-13T19:00:00,1,230667,158386
OK,207,50,925,207,2014-02-13T19:05:00,1,231116,158386
OK,207,50,925,207,2014-02-13T19:10:00,0,231565,158386
OK,207,50,925,207,2014-02-13T19:15:00,0,232014,158386
OK,207,50,925,207,2014-02-13T19:20:00,0,232463,158386
OK,171,60,925,171,2014-02-13T19:25:00,1,232912,158386
OK,171,60,925,171,2014-02-13T19:30:00,1,233361,158386
OK,266,39,925,266,2014-02-13T19:35:00,2,233810,158386
OK,150,69,925,150,2014-02-13T19:40:00,0,234259,158386
OK,150,69,925,150,2014-02-13T19:45:00,0,234708,158386
OK,150,69,925,150,2014-02-13T19:50:00,0,235157,158386
OK,150,69,925,150,2014-02-13T19:55:00,0,235606,158386
OK,150,69,925,150,2014-02-13T20:00:00,0,236055,158386
OK,150,69,925,150,2014-02-13T20:05:00,0,236504,158386
OK,150,69,925,150,2014-02-13T20:10:00,0,236953,158386
OK,150,69,925,150,2014-02-13T20:15:00,0,237402,158386
OK,141,73,925,141,2014-02-13T20:20:00,1,237851,158386
OK,141,73,925,141,2014-02-13T20:25:00,0,238300,158386
OK,141,73,925,141,2014-02-13T20:30:00,0,238749,158386
OK,161,64,925,161,2014-02-13T20:35:00,1,239198,158386
OK,161,64,925,161,2014-02-13T20:40:00,1,239647,158386
OK,161,64,925,161,2014-02-13T20:45:00,0,240096,158386
OK,155,67,925,155,2014-02-13T20:50:00,1,240545,158386
OK,155,67,925,155,2014-02-13T20:55:00,1,240994,158386
OK,120,86,925,120,2014-02-13T21:20:00,1,243133,158386
OK,162,64,925,162,2014-02-13T21:40:00,2,244774,158386
OK,191,54,925,191,2014-02-13T21:50:00,1,245584,158386
OK,163,63,925,163,2014-02-13T22:35:00,0,249187,158386
OK,206,50,925,206,2014-02-13T22:55:00,0,250803,158386
OK,206,50,925,206,2014-02-13T23:00:00,0,251252,158386
OK,206,50,925,206,2014-02-13T23:05:00,0,251650,158386
OK,206,50,925,206,2014-02-13T23:10:00,0,252099,158386
OK,159,65,925,159,2014-02-14T01:00:00,0,260081,158386
OK,159,65,925,159,2014-02-14T01:05:00,0,260530,158386
OK,159,65,925,159,2014-02-14T01:15:00,0,261428,158386
OK,159,65,925,159,2014-02-14T01:20:00,0,261877,158386
OK,159,65,925,159,2014-02-14T01:25:00,0,262326,158386
OK,159,65,925,159,2014-02-14T01:30:00,0,262775,158386
OK,159,65,925,159,2014-02-14T01:35:00,0,263224,158386
OK,159,65,925,159,2014-02-14T01:40:00,0,263673,158386
OK,159,65,925,159,2014-02-14T01:45:00,0,264122,158386
OK,159,65,925,159,2014-02-14T01:50:00,0,264571,158386
OK,159,65,925,159,2014-02-14T01:55:00,0,265020,158386
OK,159,65,925,159,2014-02-14T02:00:00,0,265469,158386
OK,159,65,925,159,2014-02-14T02:05:00,0,265918,158386
OK,159,65,925,159,2014-02-14T02:10:00,0,266367,158386
OK,159,65,925,159,2014-02-14T02:15:00,0,266816,158386
OK,159,65,925,159,2014-02-14T02:20:00,0,267265,158386
