status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,61,60,668,61,2014-02-13T15:45:00,5,212899,158324
OK,67,55,668,67,2014-02-13T15:50:00,9,213348,158324
OK,62,59,668,62,2014-02-13T15:55:00,12,213797,158324
OK,62,59,668,62,2014-02-13T16:00:00,5,214246,158324
OK,53,69,668,53,2014-02-13T16:05:00,3,214695,158324
OK,74,50,668,74,2014-02-13T16:10:00,7,215144,158324
OK,74,50,668,74,2014-02-13T16:15:00,7,215593,158324
OK,65,57,668,65,2014-02-13T16:20:00,7,216042,158324
OK,65,57,668,65,2014-02-13T16:25:00,7,216491,158324
OK,69,53,668,69,2014-02-13T16:30:00,4,216940,158324
OK,63,58,668,63,2014-02-13T16:35:00,5,217389,158324
OK,58,63,668,58,2014-02-13T16:40:00,6,217838,158324
OK,58,63,668,58,2014-02-13T16:45:00,6,218287,158324
OK,59,62,668,59,2014-02-13T16:50:00,5,218736,158324
OK,59,62,668,59,2014-02-13T16:55:00,7,219185,158324
OK,63,58,668,63,2014-02-13T17:00:00,6,219634,158324
OK,60,61,668,60,2014-02-13T17:05:00,7,220083,158324
OK,60,61,668,60,2014-02-13T17:10:00,4,220532,158324
OK,52,71,668,52,2014-02-13T17:15:00,3,220981,158324
OK,52,71,668,52,2014-02-13T17:20:00,3,221430,158324
OK,60,61,668,60,2014-02-13T17:25:00,4,221879,158324
OK,64,57,668,64,2014-02-13T17:30:00,7,222328,158324
OK,65,57,668,65,2014-02-13T17:35:00,4,222777,158324
OK,64,57,668,64,2014-02-13T17:40:00,0,223226,158324
OK,80,46,668,80,2014-02-13T17:45:00,4,223675,158324
OK,75,49,668,75,2014-02-13T17:50:00,5,224124,158324
OK,80,46,668,80,2014-02-13T17:55:00,2,224573,158324
OK,58,63,668,58,2014-02-13T18:00:00,1,225022,158324
OK,59,62,668,59,2014-02-13T18:05:00,2,225471,158324
OK,61,60,668,61,2014-02-13T18:10:00,1,225920,158324
OK,61,60,668,61,2014-02-13T18:15:00,0,226369,158324
OK,63,58,668,63,2014-02-13T18:20:00,1,226818,158324
OK,57,65,668,57,2014-02-13T18:25:00,2,227267,158324
OK,68,54,668,68,2014-02-13T18:30:00,1,227716,158324
OK,68,54,668,68,2014-02-13T18:35:00,1,228165,158324
OK,45,82,668,45,2014-02-13T18:40:00,2,228614,158324
OK,44,84,668,44,2014-02-13T18:45:00,3,229063,158324
OK,60,61,668,60,2014-02-13T18:50:00,1,229512,158324
OK,58,63,668,58,2014-02-13T18:55:00,2,229961,158324
OK,60,61,668,60,2014-02-13T19:00:00,3,230410,158324
OK,72,51,668,72,2014-02-13T19:05:00,3,230859,158324
OK,82,45,668,82,2014-02-13T19:10:00,1,231308,158324
OK,82,45,668,82,2014-02-13T19:15:00,0,231757,158324
OK,64,57,668,64,2014-02-13T19:20:00,1,232206,158324
OK,64,57,668,64,2014-02-13T19:25:00,1,232655,158324
OK,64,57,668,64,2014-02-13T19:30:00,0,233104,158324
OK,71,52,668,71,2014-02-13T19:35:00,1,233553,158324
OK,71,52,668,71,2014-02-13T19:40:00,0,234002,158324
OK,71,52,668,71,2014-02-13T19:45:00,0,234451,158324
OK,59,62,668,59,2014-02-13T19:50:00,1,234900,158324
OK,59,62,668,59,2014-02-13T19:55:00,0,235349,158324
OK,59,62,668,59,2014-02-13T20:00:00,0,235798,158324
OK,59,62,668,59,2014-02-13T20:05:00,0,236247,158324
OK,59,62,668,59,2014-02-13T20:10:00,0,236696,158324
OK,59,62,668,59,2014-02-13T20:15:00,0,237145,158324
OK,59,62,668,59,2014-02-13T20:20:00,0,237594,158324
OK,59,62,668,59,2014-02-13T20:25:00,0,238043,158324
OK,59,62,668,59,2014-02-13T20:30:00,0,238492,158324
OK,59,62,668,59,2014-02-13T20:35:00,0,238941,158324
OK,59,62,668,59,2014-02-13T20:40:00,0,239390,158324
OK,61,60,668,61,2014-02-13T20:45:00,1,239839,158324
OK,55,67,668,55,2014-02-13T20:50:00,1,240288,158324
OK,55,67,668,55,2014-02-13T20:55:00,1,240737,158324
OK,55,67,668,55,2014-02-13T21:00:00,0,241186,158324
OK,58,63,668,58,2014-02-13T21:05:00,1,241603,158324
OK,67,55,668,67,2014-02-13T21:10:00,3,242052,158324
OK,68,54,668,68,2014-02-13T21:15:00,2,242501,158324
OK,56,66,668,56,2014-02-13T21:20:00,1,242876,158324
OK,56,66,668,56,2014-02-13T21:25:00,3,243325,158324
OK,62,59,668,62,2014-02-13T21:30:00,2,243696,158324
OK,66,56,668,66,2014-02-13T21:35:00,2,244068,158324
OK,58,63,668,58,2014-02-13T21:40:00,2,244517,158324
OK,55,67,668,55,2014-02-13T21:45:00,1,244952,158324
OK,55,67,668,55,2014-02-13T21:50:00,0,245327,158324
OK,55,67,668,55,2014-02-13T21:55:00,0,245776,158324
OK,55,67,668,55,2014-02-13T22:00:00,0,246149,158324
OK,55,67,668,55,2014-02-13T22:05:00,0,246598,158324
OK,55,67,668,55,2014-02-13T22:10:00,0,247047,158324
OK,55,67,668,55,2014-02-13T22:15:00,0,247430,158324
OK,71,52,668,71,2014-02-13T22:20:00,2,247796,158324
OK,58,63,668,58,2014-02-13T22:25:00,3,248179,158324
OK,54,68,668,54,2014-02-13T22:30:00,0,248555,158324
OK,54,68,668,54,2014-02-13T22:35:00,0,248930,158324
OK,54,68,668,54,2014-02-13T22:40:00,0,249379,158324
OK,54,68,668,54,2014-02-13T22:45:00,0,249736,158324
OK,54,68,668,54,2014-02-13T22:50:00,0,250097,158324
OK,54,68,668,54,2014-02-13T22:55:00,0,250546,158324
OK,54,68,668,54,2014-02-13T23:00:00,0,250995,158324
OK,54,68,668,54,2014-02-13T23:05:00,0,251393,158324
OK,54,68,668,54,2014-02-13T23:10:00,0,251842,158324
OK,54,68,668,54,2014-02-13T23:15:00,0,252291,158324
OK,54,68,668,54,2014-02-13T23:20:00,0,252681,158324
OK,43,86,668,43,2014-02-13T23:25:00,1,253070,158324
OK,43,86,668,43,2014-02-13T23:30:00,0,253462,158324
OK,43,86,668,43,2014-02-13T23:35:00,0,253851,158324
OK,43,86,668,43,2014-02-13T23:40:00,0,254209,158324
OK,43,86,668,43,2014-02-13T23:45:00,0,254654,158324
OK,43,86,668,43,2014-02-13T23:50:00,0,254973,158324
OK,43,86,668,43,2014-02-13T23:55:00,0,255347,158324
OK,43,86,668,43,2014-02-14T00:00:00,0,255749,158324
OK,43,86,668,43,2014-02-14T00:05:00,0,256074,158324
OK,43,86,668,43,2014-02-14T00:10:00,0,256426,158324
OK,43,86,668,43,2014-02-14T00:15:00,0,256761,158324
OK,43,86,668,43,2014-02-14T00:20:00,0,257080,158324
OK,43,86,668,43,2014-02-14T00:25:00,0,257521,158324
OK,43,86,668,43,2014-02-14T00:30:00,0,257840,158324
OK,43,86,668,43,2014-02-14T00:35:00,0,258168,158324
OK,43,86,668,43,2014-02-14T00:40:00,0,258537,158324
OK,35,105,668,35,2014-02-14T00:45:00,1,258846,158324
OK,35,105,668,35,2014-02-14T00:50:00,1,259177,158324
OK,35,105,668,35,2014-02-14T00:55:00,0,259496,158324
OK,35,105,668,35,2014-02-14T00:55:00,0,259496,158324
OK,35,105,668,35,2014-02-14T00:55:00,0,259496,158324
OK,35,105,668,35,2014-02-14T01:00:00,0,259824,158324
OK,35,105,668,35,2014-02-14T01:05:00,0,260273,158324
OK,63,58,668,63,2014-02-14T01:15:00,1,261171,158324
OK,63,58,668,63,2014-02-14T01:20:00,0,261620,158324
OK,63,58,668,63,2014-02-14T01:25:00,0,262069,158324
OK,63,58,668,63,2014-02-14T01:30:00,0,262518,158324
OK,63,58,668,63,2014-02-14T01:35:00,0,262967,158324
OK,63,58,668,63,2014-02-14T01:40:00,0,263416,158324
OK,63,58,668,63,2014-02-14T01:45:00,0,263865,158324
OK,63,58,668,63,2014-02-14T01:50:00,0,264314,158324
OK,63,58,668,63,2014-02-14T01:55:00,0,264763,158324
OK,63,58,668,63,2014-02-14T02:00:00,0,265212,158324
OK,63,58,668,63,2014-02-14T02:05:00,0,265661,158324
OK,63,58,668,63,2014-02-14T02:10:00,0,266110,158324
OK,63,58,668,63,2014-02-14T02:15:00,0,266559,158324
OK,63,58,668,63,2014-02-14T02:20:00,0,267008,158324
OK,61,60,668,61,2014-02-14T02:25:00,1,267457,158324
OK,61,60,668,61,2014-02-14T02:30:00,0,267906,158324
OK,61,60,668,61,2014-02-14T02:35:00,0,268355,158324
OK,61,60,668,61,2014-02-14T02:40:00,0,268804,158324
OK,61,60,668,61,2014-02-14T02:45:00,0,269253,158324
OK,61,60,668,61,2014-02-14T02:50:00,0,269702,158324
OK,61,60,668,61,2014-02-14T02:55:00,0,270151,158324
OK,61,60,668,61,2014-02-14T03:00:00,0,270600,158324
OK,61,60,668,61,2014-02-14T03:05:00,0,271049,158324
OK,61,60,668,61,2014-02-14T03:10:00,0,271498,158324
OK,61,60,668,61,2014-02-14T03:15:00,0,271947,158324
OK,61,60,668,61,2014-02-14T03:20:00,0,272396,158324
OK,53,69,668,53,2014-02-14T03:25:00,1,272845,158324
OK,53,69,668,53,2014-02-14T03:30:00,0,273294,158324
OK,53,69,668,53,2014-02-14T03:35:00,0,273743,158324
OK,53,69,668,53,2014-02-14T03:40:00,0,274192,158324
OK,53,69,668,53,2014-02-14T03:45:00,0,274641,158324
OK,53,69,668,53,2014-02-14T03:50:00,0,275090,158324
OK,53,69,668,53,2014-02-14T03:55:00,0,275539,158324
OK,53,69,668,53,2014-02-14T04:00:00,0,275988,158324
OK,53,69,668,53,2014-02-14T04:05:00,0,276437,158324
OK,53,69,668,53,2014-02-14T04:10:00,0,276886,158324
OK,53,69,668,53,2014-02-14T04:15:00,0,277335,158324
OK,71,52,668,71,2014-02-14T04:20:00,1,277784,158324
OK,54,68,668,54,2014-02-14T04:25:00,3,278233,158324
OK,61,60,668,61,2014-02-14T04:30:00,6,278682,158324
OK,61,60,668,61,2014-02-14T04:35:00,3,279131,158324
OK,73,50,668,73,2014-02-14T04:40:00,5,279580,158324
OK,75,49,668,75,2014-02-14T04:45:00,3,280029,158324
OK,52,71,668,52,2014-02-14T04:50:00,1,280478,158324
OK,52,71,668,52,2014-02-14T04:55:00,4,280927,158324
OK,53,69,668,53,2014-02-14T05:00:00,8,281376,158324
OK,67,55,668,67,2014-02-14T05:05:00,5,281825,158324
OK,113,32,668,113,2014-02-14T05:10:00,2,282274,158324
OK,64,57,668,64,2014-02-14T05:15:00,3,282723,158324
OK,68,54,668,68,2014-02-14T05:20:00,6,283172,158324
OK,75,49,668,75,2014-02-14T05:25:00,9,283621,158324
OK,69,53,668,69,2014-02-14T05:30:00,12,284070,158324
OK,65,57,668,65,2014-02-14T05:35:00,10,284519,158324
OK,72,51,668,72,2014-02-14T05:40:00,14,284968,158324
OK,67,55,668,67,2014-02-14T05:45:00,8,285417,158324
OK,66,56,668,66,2014-02-14T05:50:00,7,285866,158324
OK,69,53,668,69,2014-02-14T05:55:00,10,286315,158324
OK,80,46,668,80,2014-02-14T06:00:00,8,286764,158324
OK,73,50,668,73,2014-02-14T06:05:00,10,287213,158324
OK,66,56,668,66,2014-02-14T06:10:00,8,287662,158324
OK,85,43,668,85,2014-02-14T06:15:00,8,288111,158324
OK,79,46,668,79,2014-02-14T06:20:00,14,288560,158324
OK,66,56,668,66,2014-02-14T06:25:00,12,289009,158324
OK,73,50,668,73,2014-02-14T06:30:00,14,289458,158324
OK,76,48,668,76,2014-02-14T06:35:00,18,289907,158324
OK,71,52,668,71,2014-02-14T06:40:00,19,290356,158324
OK,69,53,668,69,2014-02-14T06:45:00,13,290805,158324
OK,78,47,668,78,2014-02-14T06:50:00,12,291254,158324
OK,83,44,668,83,2014-02-14T06:55:00,13,291703,158324
OK,76,48,668,76,2014-02-14T07:00:00,9,292152,158324
OK,67,55,668,67,2014-02-14T07:05:00,11,292601,158324
OK,66,56,668,66,2014-02-14T07:10:00,16,293050,158324
OK,66,56,668,66,2014-02-14T07:15:00,12,293499,158324
OK,61,60,668,61,2014-02-14T07:20:00,16,293948,158324
OK,59,62,668,59,2014-02-14T07:25:00,17,294397,158324
OK,62,59,668,62,2014-02-14T07:30:00,10,294846,158324
OK,65,57,668,65,2014-02-14T07:35:00,9,295295,158324
OK,68,54,668,68,2014-02-14T07:40:00,12,295744,158324
OK,76,48,668,76,2014-02-14T07:45:00,12,296193,158324
OK,65,57,668,65,2014-02-14T07:50:00,9,296642,158324
OK,60,61,668,60,2014-02-14T07:55:00,7,297091,158324
OK,73,50,668,73,2014-02-14T08:00:00,8,297540,158324
OK,75,49,668,75,2014-02-14T08:05:00,6,297989,158324
OK,58,63,668,58,2014-02-14T08:10:00,4,298438,158324
OK,57,65,668,57,2014-02-14T08:15:00,4,298887,158324
OK,57,65,668,57,2014-02-14T08:20:00,12,299336,158324
OK,60,61,668,60,2014-02-14T08:25:00,10,299785,158324
OK,66,56,668,66,2014-02-14T08:30:00,8,300234,158324
OK,65,57,668,65,2014-02-14T08:35:00,16,300683,158324
OK,65,57,668,65,2014-02-14T08:40:00,13,301132,158324
OK,55,67,668,55,2014-02-14T08:45:00,6,301581,158324
OK,67,55,668,67,2014-02-14T08:50:00,7,302030,158324
OK,60,61,668,60,2014-02-14T08:55:00,9,302479,158324
OK,68,54,668,68,2014-02-14T09:00:00,12,302928,158324
OK,74,50,668,74,2014-02-14T09:05:00,15,303377,158324
OK,65,57,668,65,2014-02-14T09:10:00,18,303826,158324
OK,60,61,668,60,2014-02-14T09:15:00,8,304275,158324
OK,61,60,668,61,2014-02-14T09:20:00,6,304724,158324
OK,60,61,668,60,2014-02-14T09:25:00,7,305173,158324
OK,68,54,668,68,2014-02-14T09:30:00,3,305622,158324
OK,65,57,668,65,2014-02-14T09:35:00,4,306071,158324
OK,74,50,668,74,2014-02-14T09:40:00,8,306520,158324
OK,73,50,668,73,2014-02-14T09:45:00,8,306969,158324
OK,61,60,668,61,2014-02-14T09:50:00,6,307418,158324
OK,72,51,668,72,2014-02-14T09:55:00,9,307867,158324
OK,68,54,668,68,2014-02-14T10:00:00,11,308316,158324
OK,64,57,668,64,2014-02-14T10:05:00,11,308765,158324
OK,69,53,668,69,2014-02-14T10:10:00,10,309214,158324
OK,71,52,668,71,2014-02-14T10:15:00,7,309663,158324
OK,62,59,668,62,2014-02-14T10:20:00,12,310112,158324
OK,56,66,668,56,2014-02-14T10:25:00,7,310561,158324
OK,67,55,668,67,2014-02-14T10:30:00,4,311010,158324
OK,65,57,668,65,2014-02-14T10:35:00,12,311459,158324
OK,65,57,668,65,2014-02-14T10:40:00,6,311908,158324
OK,79,46,668,79,2014-02-14T10:45:00,10,312357,158324
OK,68,54,668,68,2014-02-14T10:50:00,13,312806,158324
OK,61,60,668,61,2014-02-14T10:55:00,6,313255,158324
OK,61,60,668,61,2014-02-14T11:00:00,11,313704,158324
OK,70,52,668,70,2014-02-14T11:05:00,12,314153,158324
OK,70,52,668,70,2014-02-14T11:10:00,14,314602,158324
OK,68,54,668,68,2014-02-14T11:15:00,12,315051,158324
OK,65,57,668,65,2014-02-14T11:20:00,14,315500,158324
OK,66,56,668,66,2014-02-14T11:25:00,6,315949,158324
OK,57,65,668,57,2014-02-14T11:30:00,2,316398,158324
OK,46,80,668,46,2014-02-14T11:35:00,3,316847,158324
OK,66,56,668,66,2014-02-14T11:40:00,5,317296,158324
OK,60,61,668,60,2014-02-14T11:45:00,7,317745,158324
OK,68,54,668,68,2014-02-14T11:50:00,9,318194,158324
OK,66,56,668,66,2014-02-14T11:55:00,8,318643,158324
OK,58,63,668,58,2014-02-14T12:00:00,10,319092,158324
OK,62,59,668,62,2014-02-14T12:05:00,10,319541,158324
OK,63,58,668,63,2014-02-14T12:10:00,15,319990,158324
OK,64,57,668,64,2014-02-14T12:15:00,14,320439,158324
OK,66,56,668,66,2014-02-14T12:20:00,6,320888,158324
OK,61,60,668,61,2014-02-14T12:25:00,6,321337,158324
OK,63,58,668,63,2014-02-14T12:30:00,7,321786,158324
OK,66,56,668,66,2014-02-14T12:35:00,13,322235,158324
OK,65,57,668,65,2014-02-14T12:40:00,12,322684,158324
OK,65,57,668,65,2014-02-14T12:45:00,7,323133,158324
OK,64,57,668,64,2014-02-14T12:50:00,6,323582,158324
OK,70,52,668,70,2014-02-14T12:55:00,6,324031,158324
OK,69,53,668,69,2014-02-14T13:00:00,13,324480,158324
OK,67,55,668,67,2014-02-14T13:05:00,12,324929,158324
OK,55,67,668,55,2014-02-14T13:10:00,3,325378,158324
OK,55,67,668,55,2014-02-14T13:15:00,7,325827,158324
OK,56,66,668,56,2014-02-14T13:20:00,5,326276,158324
OK,78,47,668,78,2014-02-14T13:25:00,13,326725,158324
OK,70,52,668,70,2014-02-14T13:30:00,16,327174,158324
OK,68,54,668,68,2014-02-14T13:35:00,10,327623,158324
OK,64,57,668,64,2014-02-14T13:40:00,15,328072,158324
OK,64,57,668,64,2014-02-14T13:45:00,16,328521,158324
OK,65,57,668,65,2014-02-14T13:50:00,12,328970,158324
OK,63,58,668,63,2014-02-14T13:55:00,9,329419,158324
OK,58,63,668,58,2014-02-14T14:00:00,4,329868,158324
OK,58,63,668,58,2014-02-14T14:05:00,7,330317,158324
OK,66,56,668,66,2014-02-14T14:10:00,17,330766,158324
OK,72,51,668,72,2014-02-14T14:15:00,9,331215,158324
OK,58,63,668,58,2014-02-14T14:20:00,0,331664,158324
OK,69,53,668,69,2014-02-14T14:25:00,6,332113,158324
OK,63,58,668,63,2014-02-14T14:30:00,11,332562,158324
OK,61,60,668,61,2014-02-14T14:35:00,7,333011,158324
OK,62,59,668,62,2014-02-14T14:40:00,7,333460,158324
OK,62,59,668,62,2014-02-14T14:45:00,7,333909,158324
OK,65,57,668,65,2014-02-14T14:50:00,8,334358,158324
OK,65,57,668,65,2014-02-14T14:55:00,12,334807,158324
OK,62,59,668,62,2014-02-14T15:00:00,11,335256,158324
OK,69,53,668,69,2014-02-14T15:05:00,5,335705,158324
OK,58,63,668,58,2014-02-14T15:10:00,5,336154,158324
OK,59,62,668,59,2014-02-14T15:15:00,7,336603,158324
OK,59,62,668,59,2014-02-14T15:20:00,5,337052,158324
OK,55,67,668,55,2014-02-14T15:25:00,4,337501,158324
OK,55,67,668,55,2014-02-14T15:30:00,4,337950,158324
OK,69,53,668,69,2014-02-14T15:35:00,3,338399,158324
OK,62,59,668,62,2014-02-14T15:40:00,5,338848,158324
OK,64,57,668,64,2014-02-14T15:45:00,6,339297,158324
OK,70,52,668,70,2014-02-14T15:50:00,5,339746,158324
OK,51,72,668,51,2014-02-14T15:55:00,3,340195,158324
OK,54,68,668,54,2014-02-14T16:00:00,4,340644,158324
OK,56,66,668,56,2014-02-14T16:05:00,7,341093,158324
OK,53,69,668,53,2014-02-14T16:10:00,9,341542,158324
OK,55,67,668,55,2014-02-14T16:15:00,4,341991,158324
OK,77,48,668,77,2014-02-14T16:20:00,3,342440,158324
OK,66,56,668,66,2014-02-14T16:25:00,4,342889,158324
OK,62,59,668,62,2014-02-14T16:30:00,4,343338,158324
OK,56,66,668,56,2014-02-14T16:35:00,10,343787,158324
OK,58,63,668,58,2014-02-14T16:40:00,9,344236,158324
OK,67,55,668,67,2014-02-14T16:45:00,2,344685,158324
OK,58,63,668,58,2014-02-14T16:50:00,5,345134,158324
OK,58,63,668,58,2014-02-14T16:55:00,6,345583,158324
OK,60,61,668,60,2014-02-14T17:00:00,5,346032,158324
OK,49,75,668,49,2014-02-14T17:05:00,1,346481,158324
OK,54,68,668,54,2014-02-14T17:10:00,2,346930,158324
OK,63,58,668,63,2014-02-14T17:15:00,2,347379,158324
OK,68,54,668,68,2014-02-14T17:20:00,1,347828,158324
OK,69,53,668,69,2014-02-14T17:25:00,2,348277,158324
OK,65,57,668,65,2014-02-14T17:30:00,3,348726,158324
OK,59,62,668,59,2014-02-14T17:35:00,3,349175,158324
OK,58,63,668,58,2014-02-14T17:40:00,4,349624,158324
OK,55,67,668,55,2014-02-14T17:45:00,3,350073,158324
OK,46,80,668,46,2014-02-14T17:50:00,1,350522,158324
OK,46,80,668,46,2014-02-14T17:55:00,0,350971,158324
OK,58,63,668,58,2014-02-14T18:00:00,1,351420,158324
OK,58,63,668,58,2014-02-14T18:05:00,1,351869,158324
OK,49,75,668,49,2014-02-14T18:10:00,1,352318,158324
OK,53,69,668,53,2014-02-14T18:15:00,3,352767,158324
OK,59,62,668,59,2014-02-14T18:20:00,6,353216,158324
OK,61,60,668,61,2014-02-14T18:25:00,6,353665,158324
OK,61,60,668,61,2014-02-14T18:30:00,1,354114,158324
OK,61,60,668,61,2014-02-14T18:35:00,0,354563,158324
OK,61,60,668,61,2014-02-14T18:40:00,0,355012,158324
OK,61,60,668,61,2014-02-14T18:45:00,0,355461,158324
OK,53,69,668,53,2014-02-14T18:50:00,1,355910,158324
OK,53,69,668,53,2014-02-14T18:55:00,1,356359,158324
OK,53,69,668,53,2014-02-14T19:00:00,0,356808,158324
OK,53,69,668,53,2014-02-14T19:05:00,0,357257,158324
OK,53,69,668,53,2014-02-14T19:10:00,0,357706,158324
OK,54,68,668,54,2014-02-14T19:15:00,1,358155,158324
OK,57,65,668,57,2014-02-14T19:20:00,2,358604,158324
OK,61,60,668,61,2014-02-14T19:25:00,3,359053,158324
OK,58,63,668,58,2014-02-14T19:30:00,3,359502,158324
OK,51,72,668,51,2014-02-14T19:35:00,1,359951,158324
OK,51,72,668,51,2014-02-14T19:40:00,0,360400,158324
OK,51,72,668,51,2014-02-14T19:45:00,0,360849,158324
OK,51,72,668,51,2014-02-14T19:50:00,0,361298,158324
OK,51,72,668,51,2014-02-14T19:55:00,0,361747,158324
OK,51,72,668,51,2014-02-14T20:00:00,0,362196,158324
OK,43,86,668,43,2014-02-14T20:05:00,1,362645,158324
OK,65,57,668,65,2014-02-14T20:10:00,4,363094,158324
OK,67,55,668,67,2014-02-14T20:15:00,3,363543,158324
OK,61,60,668,61,2014-02-14T20:20:00,1,363992,158324
OK,72,51,668,72,2014-02-14T20:25:00,1,364441,158324
OK,63,58,668,63,2014-02-14T20:30:00,2,364890,158324
OK,57,65,668,57,2014-02-14T20:35:00,2,365339,158324
OK,56,66,668,56,2014-02-14T20:40:00,0,365788,158324
OK,56,66,668,56,2014-02-14T20:45:00,0,366237,158324
OK,56,66,668,56,2014-02-14T20:50:00,0,366686,158324
OK,56,66,668,56,2014-02-14T20:55:00,0,367135,158324
OK,56,66,668,56,2014-02-14T21:00:00,0,367584,158324
OK,56,66,668,56,2014-02-14T21:05:00,0,367949,158324
OK,56,66,668,56,2014-02-14T21:10:00,0,368339,158324
OK,56,66,668,56,2014-02-14T21:15:00,0,368788,158324
OK,56,66,668,56,2014-02-14T21:20:00,0,369213,158324
OK,56,66,668,56,2014-02-14T21:25:00,0,369662,158324
OK,56,66,668,56,2014-02-14T21:30:00,0,370111,158324
OK,56,66,668,56,2014-02-14T21:35:00,0,370501,158324
OK,41,90,668,41,2014-02-14T21:40:00,1,370899,158324
OK,46,80,668,46,2014-02-14T21:45:00,2,371348,158324
OK,62,59,668,62,2014-02-14T21:50:00,2,371797,158324
OK,65,57,668,65,2014-02-14T21:55:00,2,372246,158324
OK,64,57,668,64,2014-02-14T22:00:00,0,372695,158324
OK,64,57,668,64,2014-02-14T22:05:00,0,373070,158324
OK,64,57,668,64,2014-02-14T22:10:00,0,373519,158324
OK,64,57,668,64,2014-02-14T22:15:00,0,373968,158324
OK,64,57,668,64,2014-02-14T22:20:00,0,374417,158324
OK,64,57,668,64,2014-02-14T22:25:00,0,374866,158324
OK,61,60,668,61,2014-02-14T22:30:00,1,375315,158324
OK,61,60,668,61,2014-02-14T22:35:00,0,375764,158324
OK,61,60,668,61,2014-02-14T22:40:00,0,376213,158324
OK,61,60,668,61,2014-02-14T22:45:00,0,376607,158324
OK,61,60,668,61,2014-02-14T22:50:00,0,376978,158324
OK,61,60,668,61,2014-02-14T22:55:00,0,377362,158324
OK,61,60,668,61,2014-02-14T23:00:00,0,377811,158324
OK,61,60,668,61,2014-02-14T23:05:00,0,378260,158324
OK,71,52,668,71,2014-02-14T23:10:00,1,378709,158324
OK,63,58,668,63,2014-02-14T23:15:00,2,379158,158324
OK,55,67,668,55,2014-02-14T23:20:00,1,379607,158324
OK,55,67,668,55,2014-02-14T23:25:00,0,380031,158324
